NodeID1,Top_Node,REID1,RE1,NodeID2,Domain(L1),REID2,RE2,NodeID3,Subdomain(L2),REID3,RE3,NodeID4,Workflow(L3),REID4,RE4,NodeID5,Unit_Node1,Description(L4),REID5,RE5,NodeID6,NextNode
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd19,"FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence",rd19,"Belonging to node 'FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence'",fd192,Digital Financial Inclusion Framework,rd192,Belonging to node 'Digital Financial Inclusion Framework',fd1913,Simplified Due Diligence (SDD) Regime,Using digital onboarding tools to streamline account creation while maintaining transaction monitoring for ML/TF risks.,rd1921,Follow node 'Simplified Due Diligence (SDD) Regime',fd1911,Risk Assessment and Mitigation
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd19,"FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence",rd19,"Belonging to node 'FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence'",fd192,Digital Financial Inclusion Framework,rd192,Belonging to node 'Digital Financial Inclusion Framework',fd1911,Risk Assessment and Mitigation,Continuously reviewing and updating risk assessments based on transaction patterns and evolving technologies.,rd1921,Follow node 'Risk Assessment and Mitigation',fd190,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd19,"FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence",rd19,"Belonging to node 'FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence'",fd193,Enhancing Collaboration for Financial Inclusion,rd193,Belonging to node 'Enhancing Collaboration for Financial Inclusion',fd1931,Public-Private Collaboration,Establishing mechanisms for regulatory agencies and financial institutions to align policies and improve financial access.,rd1931,Follow node 'Public-Private Collaboration',fd1912,Customer Due Diligence (CDD)
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd19,"FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence",rd19,"Belonging to node 'FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence'",fd193,Enhancing Collaboration for Financial Inclusion,rd193,Belonging to node 'Enhancing Collaboration for Financial Inclusion',fd1912,Customer Due Diligence (CDD),Strengthening CDD measures through shared databases and national identity systems to enhance trust and compliance.,rd1931,Follow node 'Customer Due Diligence (CDD)',fd1911,Risk Assessment and Mitigation
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd19,"FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence",rd19,"Belonging to node 'FATF Guidance on AML/CFT measures and financial inclusion, with a supplement on customer due diligence'",fd193,Enhancing Collaboration for Financial Inclusion,rd193,Belonging to node 'Enhancing Collaboration for Financial Inclusion',fd1911,Risk Assessment and Mitigation,Addressing regulatory gaps and adapting policies to balance financial inclusion with AML/CFT objectives.,rd1931,Follow node 'Risk Assessment and Mitigation',fd190,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd201,Establishing Correspondent Banking Relationships,rd201,Belonging to node 'Establishing Correspondent Banking Relationships',fd2011,Customer Due Diligence (CDD),"Identify and verify the respondent institution, ensuring its reputation and AML/CFT compliance. Understand its business model, including customer base and jurisdiction.",rd2011,Follow node 'Customer Due Diligence (CDD)',fd2012,Risk Assessment and Monitoring
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd201,Establishing Correspondent Banking Relationships,rd201,Belonging to node 'Establishing Correspondent Banking Relationships',fd2012,Risk Assessment and Monitoring,"Conduct risk-based assessments of the respondent institution, evaluating factors like jurisdictional risks and transaction types.",rd2011,Follow node 'Risk Assessment and Monitoring',fd2013,Enhanced Due Diligence (EDD)
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd201,Establishing Correspondent Banking Relationships,rd201,Belonging to node 'Establishing Correspondent Banking Relationships',fd2013,Enhanced Due Diligence (EDD),"For high-risk cases, perform in-depth reviews, including external audits and onsite visits, to verify AML/CFT frameworks.",rd2011,Follow node 'Enhanced Due Diligence (EDD)',fd200,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd202,Managing Correspondent Banking Risks,rd202,Belonging to node 'Managing Correspondent Banking Risks',fd2021,Ongoing Transaction Monitoring,"Monitor transactions to detect unusual activity, including missing originator/beneficiary information or deviations from expected patterns.",rd2021,Follow node 'Ongoing Transaction Monitoring',fd2022,Clear Governance Agreements
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd202,Managing Correspondent Banking Risks,rd202,Belonging to node 'Managing Correspondent Banking Risks',fd2022,Clear Governance Agreements,"Establish contracts specifying the scope of the relationship, compliance responsibilities, and termination procedures.",rd2021,Follow node 'Clear Governance Agreements',fd2012,Risk Assessment and Monitoring
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd202,Managing Correspondent Banking Risks,rd202,Belonging to node 'Managing Correspondent Banking Risks',fd2012,Risk Assessment and Monitoring,Continuously review risk levels and adjust mitigation strategies based on new information or changes in respondent activities.,rd2021,Follow node 'Risk Assessment and Monitoring',fd200,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd203,Enhancing Collaboration for Risk Mitigation,rd203,Belonging to node 'Enhancing Collaboration for Risk Mitigation',fd2031,Public-Private Collaboration,Engage in open communication between banks and regulators to clarify expectations and improve compliance efforts.,rd2031,Follow node 'Public-Private Collaboration',fd2013,Enhanced Due Diligence (EDD)
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd203,Enhancing Collaboration for Risk Mitigation,rd203,Belonging to node 'Enhancing Collaboration for Risk Mitigation',fd2013,Enhanced Due Diligence (EDD),Ensure robust mechanisms are in place for high-risk cases through thorough evaluations and enhanced controls.,rd2031,Follow node 'Enhanced Due Diligence (EDD)',fd2021,Ongoing Transaction Monitoring
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd20,Guidance on Correspondent Banking,rd20,Belonging to node 'Guidance on Correspondent Banking',fd203,Enhancing Collaboration for Risk Mitigation,rd203,Belonging to node 'Enhancing Collaboration for Risk Mitigation',fd2021,Ongoing Transaction Monitoring,Utilize real-time monitoring for higher-risk transactions to enhance detection of suspicious activities.,rd2031,Follow node 'Ongoing Transaction Monitoring',fd200,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd211,Criminalizing Terrorist Financing Activities,rd211,Belonging to node 'Criminalizing Terrorist Financing Activities',fd2111,Defining Terrorist Financing Offenses,"Broadly includes the provision, collection, and use of funds, covering indirect and attempted activities.",rd2111,Follow node 'Defining Terrorist Financing Offenses',fd2112,Applying Targeted Financial Sanctions
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd211,Criminalizing Terrorist Financing Activities,rd211,Belonging to node 'Criminalizing Terrorist Financing Activities',fd2112,Applying Targeted Financial Sanctions,"Restricts fund access to designated individuals or entities, implementing UN and FATF mandates.",rd2111,Follow node 'Applying Targeted Financial Sanctions',fd2113,Establishing Stand-Alone Offenses
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd211,Criminalizing Terrorist Financing Activities,rd211,Belonging to node 'Criminalizing Terrorist Financing Activities',fd2113,Establishing Stand-Alone Offenses,Creates independent legal frameworks to criminalize terrorist financing directly.,rd2111,Follow node 'Establishing Stand-Alone Offenses',fd210,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd212,Risk Assessment and Mitigation Framework,rd212,Belonging to node 'Risk Assessment and Mitigation Framework',fd2121,Risk-Based Assessment for Compliance,Adapts AML/CFT strategies to country-specific risks and legal structures.,rd2121,Follow node 'Risk-Based Assessment for Compliance',fd2122,Enhanced Due Diligence for High-Risk Areas
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd212,Risk Assessment and Mitigation Framework,rd212,Belonging to node 'Risk Assessment and Mitigation Framework',fd2122,Enhanced Due Diligence for High-Risk Areas,Applies additional scrutiny to high-risk jurisdictions or sectors.,rd2121,Follow node 'Enhanced Due Diligence for High-Risk Areas',fd2123,Collaboration Between Public and Private Sectors
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd212,Risk Assessment and Mitigation Framework,rd212,Belonging to node 'Risk Assessment and Mitigation Framework',fd2123,Collaboration Between Public and Private Sectors,Builds partnerships for effective monitoring and compliance.,rd2121,Follow node 'Collaboration Between Public and Private Sectors',fd210,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd213,Accountability and Legal Framework,rd213,Belonging to node 'Accountability and Legal Framework',fd2131,Legal and Administrative Liability,"Enforces penalties on individuals and organizations, ensuring proportional and effective sanctions.",rd2131,Follow node 'Legal and Administrative Liability',fd2132,Prosecution of Ancillary Offenses
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd213,Accountability and Legal Framework,rd213,Belonging to node 'Accountability and Legal Framework',fd2132,Prosecution of Ancillary Offenses,Addresses roles such as accomplices and organizers within terrorist financing activities.,rd2131,Follow node 'Prosecution of Ancillary Offenses',fd2123,Collaboration Between Public and Private Sectors
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd21,Guidance on Criminalising Terrorist Financing,rd21,Belonging to node 'Guidance on Criminalising Terrorist Financing',fd213,Accountability and Legal Framework,rd213,Belonging to node 'Accountability and Legal Framework',fd2123,Collaboration Between Public and Private Sectors,Facilitates transparency and trust through shared objectives and resources.,rd2131,Follow node 'Collaboration Between Public and Private Sectors',fd210,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd221,MVTS Risk Management Framework,rd221,Belonging to node 'MVTS Risk Management Framework',fd2211,Risk Assessment,"Comprehensive analysis of potential ML/TF risks associated with customers, jurisdictions, and transaction types.",rd2211,Follow node 'Risk Assessment',fd2212,Customer Due Diligence (CDD)
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd221,MVTS Risk Management Framework,rd221,Belonging to node 'MVTS Risk Management Framework',fd2212,Customer Due Diligence (CDD),Ongoing verification of customer identities and monitoring business relationships.,rd2211,Follow node 'Customer Due Diligence (CDD)',fd2213,Enhanced Due Diligence (EDD)
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd221,MVTS Risk Management Framework,rd221,Belonging to node 'MVTS Risk Management Framework',fd2213,Enhanced Due Diligence (EDD),Applied to high-risk customers with additional scrutiny and verification measures.,rd2211,Follow node 'Enhanced Due Diligence (EDD)',fd220,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd222,Transaction Oversight and Reporting,rd222,Belonging to node 'Transaction Oversight and Reporting',fd2221,Transaction Monitoring,Continuous assessment of transactions to detect anomalies and ML/TF risks.,rd2221,Follow node 'Transaction Monitoring',fd2222,Reporting Suspicious Transactions
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd222,Transaction Oversight and Reporting,rd222,Belonging to node 'Transaction Oversight and Reporting',fd2222,Reporting Suspicious Transactions,Reporting flagged transactions to FIUs for further investigation.,rd2221,Follow node 'Reporting Suspicious Transactions',fd2223,Agent Monitoring and Oversight
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd222,Transaction Oversight and Reporting,rd222,Belonging to node 'Transaction Oversight and Reporting',fd2223,Agent Monitoring and Oversight,Ensuring agents adhere to AML/CFT protocols and addressing compliance gaps.,rd2221,Follow node 'Agent Monitoring and Oversight',fd220,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd223,Enhancing AML/CFT Compliance through Collaboration,rd223,Belonging to node 'Enhancing AML/CFT Compliance through Collaboration',fd2231,Public-Private Collaboration,Engaging in partnerships to improve compliance and information sharing.,rd2231,Follow node 'Public-Private Collaboration',fd2211,Risk Assessment
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd223,Enhancing AML/CFT Compliance through Collaboration,rd223,Belonging to node 'Enhancing AML/CFT Compliance through Collaboration',fd2211,Risk Assessment,Leveraging shared insights to refine risk categorization and mitigation strategies.,rd2231,Follow node 'Risk Assessment',fd2233,Simplified Due Diligence (SDD)
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd22,Guidance for a Risk-Based Approach for Money or Value Transfer Services,rd22,Belonging to node 'Guidance for a Risk-Based Approach for Money or Value Transfer Services',fd223,Enhancing AML/CFT Compliance through Collaboration,rd223,Belonging to node 'Enhancing AML/CFT Compliance through Collaboration',fd2233,Simplified Due Diligence (SDD),Applying reduced measures for low-risk entities to foster financial inclusion.,rd2231,Follow node 'Simplified Due Diligence (SDD)',fd220,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd23,Guidance on AML/CFT-related data and statistics,rd23,Belonging to node 'Guidance on AML/CFT-related data and statistics',fd231,AML/CFT Data Collection Framework,rd231,Belonging to node 'AML/CFT Data Collection Framework',fd2311,Data Collection and Organization,"Collect data from FIUs, LEAs, and DNFBP supervisors. Ensure national consistency and address challenges like incompatible systems or definitional issues.",rd2311,Follow node 'Data Collection and Organization',fd2312,Data Harmonization Across Agencies
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd23,Guidance on AML/CFT-related data and statistics,rd23,Belonging to node 'Guidance on AML/CFT-related data and statistics',fd231,AML/CFT Data Collection Framework,rd231,Belonging to node 'AML/CFT Data Collection Framework',fd2312,Data Harmonization Across Agencies,"Standardize data reporting formats, units of measure, and terminology to prevent double counting and discrepancies.",rd2311,Follow node 'Data Harmonization Across Agencies',fd2313,Risk Assessment Integration
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd23,Guidance on AML/CFT-related data and statistics,rd23,Belonging to node 'Guidance on AML/CFT-related data and statistics',fd231,AML/CFT Data Collection Framework,rd231,Belonging to node 'AML/CFT Data Collection Framework',fd2313,Risk Assessment Integration,"Analyze data to identify high-risk sectors, transaction patterns, and emerging ML/TF threats.",rd2311,Follow node 'Risk Assessment Integration',fd230,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd23,Guidance on AML/CFT-related data and statistics,rd23,Belonging to node 'Guidance on AML/CFT-related data and statistics',fd232,AML/CFT Data Analysis and Reporting,rd232,Belonging to node 'AML/CFT Data Analysis and Reporting',fd2321,Data Presentation and Dissemination,"Prepare data for FATF evaluations or international cooperation. Include clear notes on definitions, methods, and sources.",rd2321,Follow node 'Data Presentation and Dissemination',fd2322,Performance Metrics and Evaluation
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd23,Guidance on AML/CFT-related data and statistics,rd23,Belonging to node 'Guidance on AML/CFT-related data and statistics',fd232,AML/CFT Data Analysis and Reporting,rd232,Belonging to node 'AML/CFT Data Analysis and Reporting',fd2322,Performance Metrics and Evaluation,Measure outcomes like successful prosecutions or asset confiscations. Use data to refine AML/CFT strategies.,rd2321,Follow node 'Performance Metrics and Evaluation',fd2323,Stakeholder Collaboration
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd23,Guidance on AML/CFT-related data and statistics,rd23,Belonging to node 'Guidance on AML/CFT-related data and statistics',fd232,AML/CFT Data Analysis and Reporting,rd232,Belonging to node 'AML/CFT Data Analysis and Reporting',fd2323,Stakeholder Collaboration,Involve stakeholders like financial institutions and supervisors in developing data-driven AML/CFT policies.,rd2321,Follow node 'Stakeholder Collaboration',fd230,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd241,AML/CFT Risk-Based Supervisory Framework,rd241,Belonging to node 'AML/CFT Risk-Based Supervisory Framework',fd2411,Understanding ML/TF Risks,"Supervisors identify, assess, and understand money laundering (ML) and terrorist financing (TF) risks in the financial sector. This includes considering the specific risks posed by customers, products, jurisdictions, and delivery channels.",rd2411,Follow node 'Understanding ML/TF Risks',fd2412,Market Entry Controls
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd241,AML/CFT Risk-Based Supervisory Framework,rd241,Belonging to node 'AML/CFT Risk-Based Supervisory Framework',fd2412,Market Entry Controls,"Preventing criminals or their associates from owning or managing financial institutions by implementing fit-and-proper tests, background checks, and ongoing assessments of management structures.",rd2411,Follow node 'Market Entry Controls',fd2413,Supervision and Monitoring
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd241,AML/CFT Risk-Based Supervisory Framework,rd241,Belonging to node 'AML/CFT Risk-Based Supervisory Framework',fd2413,Supervision and Monitoring,"Ongoing supervision, including off-site and on-site reviews, to evaluate the effectiveness of financial institutions' AML/CFT controls.",rd2411,Follow node 'Supervision and Monitoring',fd240,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd242,Enforcement and Sanctions Mechanism,rd242,Belonging to node 'Enforcement and Sanctions Mechanism',fd2421,Remedial Actions and Sanctions,"Applying proportionate sanctions and corrective actions to address deficiencies, improve compliance, and deter future non-compliance.",rd2421,Follow node 'Remedial Actions and Sanctions',fd2422,Coordination and Cooperation
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd242,Enforcement and Sanctions Mechanism,rd242,Belonging to node 'Enforcement and Sanctions Mechanism',fd2422,Coordination and Cooperation,"Promoting collaboration among national and international authorities, including law enforcement and financial intelligence units (FIUs), to strengthen AML/CFT measures.",rd2421,Follow node 'Coordination and Cooperation',fd2423,Targeted Financial Sanctions (TFS) Compliance
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd242,Enforcement and Sanctions Mechanism,rd242,Belonging to node 'Enforcement and Sanctions Mechanism',fd2423,Targeted Financial Sanctions (TFS) Compliance,Ensuring financial institutions implement measures to comply with UN Security Council resolutions and FATF recommendations related to TFS.,rd2421,Follow node 'Targeted Financial Sanctions (TFS) Compliance',fd240,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd243,Data-Driven Risk Management,rd243,Belonging to node 'Data-Driven Risk Management',fd2431,Data Collection and Analysis,"Supervisors collect, analyze, and use data to enhance their understanding of ML/TF risks and evaluate financial institutions' compliance.",rd2431,Follow node 'Data Collection and Analysis',fd2411,Understanding ML/TF Risks
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd243,Data-Driven Risk Management,rd243,Belonging to node 'Data-Driven Risk Management',fd2411,Understanding ML/TF Risks,"Supervisors identify, assess, and understand money laundering (ML) and terrorist financing (TF) risks in the financial sector. This includes considering the specific risks posed by customers, products, jurisdictions, and delivery channels.",rd2431,Follow node 'Understanding ML/TF Risks',fd2413,Supervision and Monitoring
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd24,Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement,rd24,Belonging to node 'Guidance for a risk-based approach: effective supervision and enforcement by AML/CFT supervisors of the financial sector and law enforcement',fd243,Data-Driven Risk Management,rd243,Belonging to node 'Data-Driven Risk Management',fd2413,Supervision and Monitoring,"Ongoing supervision, including off-site and on-site reviews, to evaluate the effectiveness of financial institutions' AML/CFT controls.",rd2431,Follow node 'Supervision and Monitoring',fd240,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd251,Enhancing Transparency for Legal Persons,rd251,Belonging to node 'Enhancing Transparency for Legal Persons',fd2511,Understanding Risks of Legal Persons and Arrangements,Ensure mechanisms to describe their types and processes are publicly available.,rd2511,Follow node 'Understanding Risks of Legal Persons and Arrangements',fd2512,Mechanisms to Obtain Beneficial Ownership Information
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd251,Enhancing Transparency for Legal Persons,rd251,Belonging to node 'Enhancing Transparency for Legal Persons',fd2512,Mechanisms to Obtain Beneficial Ownership Information,Require companies to provide up-to-date information regularly.,rd2511,Follow node 'Mechanisms to Obtain Beneficial Ownership Information',fd2513,Maintaining and Updating Beneficial Ownership Information
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd251,Enhancing Transparency for Legal Persons,rd251,Belonging to node 'Enhancing Transparency for Legal Persons',fd2513,Maintaining and Updating Beneficial Ownership Information,Ensure beneficial ownership data is accurate and updated promptly when changes occur.,rd2511,Follow node 'Maintaining and Updating Beneficial Ownership Information',fd250,End
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd252,Legal Arrangements and Trusts Transparency,rd252,Belonging to node 'Legal Arrangements and Trusts Transparency',fd2511,Understanding Risks of Legal Persons and Arrangements,"Identify beneficiaries, trustees, and settlors, ensuring clear records of their roles.",rd2521,Follow node 'Understanding Risks of Legal Persons and Arrangements',fd2522,Access to Beneficial Ownership Information by Authorities
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd252,Legal Arrangements and Trusts Transparency,rd252,Belonging to node 'Legal Arrangements and Trusts Transparency',fd2522,Access to Beneficial Ownership Information by Authorities,Provide competent authorities with immediate access to trust ownership and arrangement information.,rd2521,Follow node 'Access to Beneficial Ownership Information by Authorities',fd2523,Sanctions for Non-Compliance
f0,KG,r,The field of AML is subordinate to the main node.,fd,AML,rd,Belonging to node 'AML',fd25,Guidance on Transparency and Beneficial Ownership,rd25,Belonging to node 'Guidance on Transparency and Beneficial Ownership',fd252,Legal Arrangements and Trusts Transparency,rd252,Belonging to node 'Legal Arrangements and Trusts Transparency',fd2523,Sanctions for Non-Compliance,Impose penalties for trusts or arrangements failing to comply with disclosure requirements.,rd2521,Follow node 'Sanctions for Non-Compliance',fd250,End
